"","label","A0A075B6K6","A0A0A0MS09","P61626","P01599","P24592","A0A096LPE2","A0A075B6I0","P01721","P00738","H0Y300","P00739","P08493","P01833","P02750","P02763","P62820","Q86UD1","P01011","P02743","P01714","P25774","P41222","P02748","P01601","P25311","A0A2Q2TTZ9","H7C0L5","P02649","P04196","Q03591","P19652","P51884","P01034","A0A140TA29","A0A0G2JPR0","P0C0L4","P0C0L5","P04217","P13671","B4E1Z4","P13796","Q14624","A0A3B3IQ51","B7ZKJ8","P04004","Q9BXR6","P07360","P02753","P01031","C9JC84","P02675","P06310","E7ETH0","Q14520","P00734","P18428","A0A087X0Q4","P00747","A0A0C4DH25","P01619","D6RF35","H0YAC1","A0A0C4DGB6","Q9BWP8","P06396","P04114","P01857","P00740","P17936","A0A087WWT3","H7C013","P00488","P01019","P01344","P98160","A0A5F9ZHM4","O00533","P08253","P19823","P27169","P01859","Q12860","P05090","Q9NPH3","P10721","P43251","P01860","P49747","Q9NPG4","P35858","Q9Y6Z7","P23142","P35443","P00390","B1AHL2","P22352","Q9UHG3","Q16270","P22792","P27487","Q16610","O95445","P24593","P43121","Q14515","Q15063","Q15166","P39059","P33151","Q8TEQ0","O15394","Q99536","Q8WWA0","Q13790","Q13103","P06312","P17301","Q7Z6G3","Q8TER0","P13647","Q86SQ4","P98095","P07237","Q6ZV89","Q9Y646","P28072","P35612","Q9BSE2","P11171","A0A075B6F3","A2AJT9","O75533","P02741","A0A1W2PR46","A0A0B4J1U3","Q9NZK5","Q07960","Q01813","P04432","P10645","K7EPF9","O00233","P50395","P05771","P09382","Q9UBX1","P02689","Q9HCU0","A0A0A0MSD0","O15127","A0A0C4DH39","P0DP57","P01706","P20023","Q8TDL5","P08519","P01033","P07738","A0A0A0MS54","Q9BYJ0","P10720","Q96M34","P01705","Q8NBP7","P17174","P01817","A0A0C4DG49","A0A075B7D0","A0A0A0MT89","P59665","P26572","A8MU27","A0A0A0MT69","Q9UNW1","Q9Y6C2","P07196","P07197","Q15365","A0A0C4DH24","P14209","A0A0D9SFB5","A0A0B4J1Y8","P61006","P05067","Q9UJU6","P78417","A0A0C4DH67","P02775","Q9HBR0","A0A075B6J9","P01871","O95967","A0A087WSX0","P02686","P01703","H7BY64","Q9UBR2","X6R8F3","Q86U17","J3KQE5","P61604","Q9Y267","P78371","P06737","P58166","A0A0C4DH35","P16157","P08571","P05362","P62258","P20851","K7ERG9","P29350","P01701","P07359","P45880","O75382","Q92496","P21291","P09972","P01624","Q9Y5C1","P61769","Q02325","Q9HDC9","Q7Z4W1","Q96IY4","P07996","P05543","Q96KN2","Q08830","P22314","A0A087WXB8","A0A087WVP1","Q6YHK3","A0A0J9YX35","Q6UXB8","O95497","Q86VB7","Q92994","A0A075B6I9","P00748","P37840","Q06033","Q08380","P00387","P10909","A0A087WXI5","A0A1B0GU03","Q6UY14","A0A075B6R9","P11226","A0A5H1ZRQ7","A0A0A0MT36","E9PGN7","A0A0A0MT26","P00441","P16930","A0A087WT59","Q92743","P35555","Q9P2Y4","Q12805","Q04756","Q02985","Q15485","J3QQX2","P00338","E9PFZ2","P04211","P22692","F5H7G1","P06681","P08603","P15169","P04003","Q9NQ38","P07358","P00450","P20742","Q08495","P04180","P16070","A0A075B6H9","Q9ULV4","G3XA98","P15814","J3KN67","P14151","A0A0C4DH38","Q8IYT3","P02765","P01591","P02671","C9JU00","A0A0S2Z4L3","P22891","P35247","B4DPQ0","D3YTG3","P05154","H7BY55","Q8N5R6","P28799","A0A024R6I7","A0A5H1ZRS9","P18065","P01024","A0A0C4DH36","A0A0C4DH33","P05546","A0A0A0MS14","P01023","A0A0B4J1V6","A0A0A0MS15","P01008","B7Z596","P61224","A0A075B6K4","A0A0J9YXX1","A0A0G2JMB2","O00391","P33908","A0A0B4J1V0","Q15691","Q16643","P06727","P02746","O95980","P02760","P58335","Q9P225","P13987","P53634","P07357","P07998","P24821","A0A075B6H7","Q9NPY3","P06331","P55058","P00492","Q76LX8","P0DOY3","P02787","A0A0G2JIW1","P01009","P16035","P02747","Q12884","E7EQ64","A0A4W8ZXM2","P09871","A0A075B6K2","P34096","A0A0C4DH29","Q04721","Q92484","A0A075B6R2","P27797","O43866","P15144","Q9UJJ9","E7EUF1","P27918","P02042","A0A075B7B8","Q9NQ79","P03973","P80748","G3V2W1","P19320","P02790","P67936","P01699","Q13642","P02749","A0A0B4J231","Q68D86","P03951","P13727","A0A0C4DH43","Q99497","P80108","A0A087WWD4","Q9H299","Q6UWP8","P01743","P36955","A0A140T913","A0A0J9YY99","P43652","P0DP04","P01042","O14786","O75083","P04278","P05019","O14791","P01780","Q9P232","A0A0A0MRZ8","A0A0B4J1V2","P11047","O43852","A0A0C4DH32","A0A0A0MRJ7","P09172","P05160","P13645","A0A0C4DH34","P40121","P02745","P37802","P02786","Q15582","O95428","Q15113","P08697","Q9NZP8","P19827","Q01459","A0A0G2JPD3","P78563","A0A5H1ZRS2","P01834","Q9Y6R7","F8WCF6","P05062","B1B0D4","A0A0B4J1X8","P04430","O75882","A0A499FJK2","A6XMV9","P00742","Q9UGM5","Q9Y624","A0A075B7F0","A2RUH7","P12821","P48740","P05452","P01764","P01766","A0A0B4J1U7","P25787","O00187","A0A286YEY1","Q6NUJ1","A0A0C4DH31","A0A286YEY5","J3KMX3","P23284","P22897","J3KNB4","G3V3D1","C9JD84","P16671","Q92954","P04264","P11717","Q13740","Q14766","Q5JXB2","P10643","Q13201","P49908","P29622","F8W876","Q5M9N0","P30101","P08709","A0A0B4J1X5","Q8N5K1","P28066","A0A3B3ISX9","Q07954","P04406","Q99784","Q05682","P10586","P00558","O75339","P01700","P55290","M0R0Q9","H7BZJ3","Q96PD5","Q17RP2","P02647","P01742","A0A494C165","P12111","Q6S8J3","J3KP74","G3XAK1","O00151","P06732","Q04917","P46109","Q9P121","P35527","A0A286YFJ8","P69905","Q14644","P31321","P24387","O43707","P06733","A0A087X117","P35908","Q86UX7","P14780","E9PK25","Q24JP5","O75636","G3XAI2","O14788","P23083","P06276","P62937","A0A075B6I1","P11021","Q8NEU8","I3L504","P01602","P04075","P15153","P61981","Q15848","A0A0B4J2H0","B4DUT8","P19021","F5H5D3","Q17RQ9","Q12907","P20933","Q13093","J3KQ41","P13497","P27348","Q9UM47","Q93084","P68366","Q08ET2","P31146","J3KPA1","P55072","P62328","P05106","P09960","P18206","P61160","P12814","P60709","P51149","P08514","P12109","P62873","Q86YW5","P68871","P62736","Q8WZ75","P31946","P11413","P13501","Q9Y490","P14625","C9J2C0","P25705","A0A0A0MTH3","R4GMU1","P04179","Q9NYL9","O15117","P37837","O75874","A0A0G2JMW3","Q99436","P02452","Q9H4X1","P21333","K7ER74","P04792","E7EUC7","P52566","P11597","P07737","Q14247","P02751","P04746","A0A075B6K0","D6RE86","Q15942","P04275","Q9H4B7","Q10567","P78386","P07858","Q15828","P63104","P01718","P35579","P48637","Q16706","Q9H4G4","P11142","P29401","Q16853","A0A087X188","P11766","Q14126","P78324","Q14847","A0A087WYE8","P60953","P14618","Q15404","P10599","P02730","P16284","P48059","O95810","P40926","P24043","Q15833","P00915","V9GYM3","P27105","P60174","P53801","A0A0B4J2D9","P05556","P03950","P10644","P32119","B0YIW2","P30086","Q15555","P00918","B7Z6Z4","P02788","Q02487","Q8IZF2","Q9ULI3","P13224","B1AK88","P08567","A0A140TA37","Q14019","O94985","P78332","P20774","Q9NZ08","P40925","P08833","P54802","A0A5F9ZHN7","Q9BXN1","P26038","A0A075B6J1","P62979","A0A2R8YCR2","P23229","P00505","P62879","Q06323","Q9NS28","Q8TE73","Q92823","Q9NR12","P02549","Q3V6T2","P04040","Q01518","P54727","P08238","Q14697","A0A0B4J2B8","P04899","P01854","P58546","Q8WWZ8","P49773","Q9BX26","P00491","Q9Y251","P09211","Q15746","Q3ZCW2","P26641","Q8IU80","P25786","Q9BXS5","O00161","P16452","O00299","P07437","B0YIW6","P08217","G3V4P8","P01709","U3KQK0","Q92928","Q86VP6","Q6GTS8","Q8IVB4","Q96RT1","Q5VZU9","Q15084","Q92734","Q13442","Q5T3P9","Q9UEY8","Q96KP4","Q6IAA8","P06702","E7EPK1","A0A0G2JH68","Q00013","Q13177","A0A087WYT3","P50552","P21796","P30740","P12931","P51659","P68371","H0Y6T8","P11277","F8WDT6","P16402","P01704","P08311","P16403","P10412","P17213","Q9UGU0","P08670","Q9UQ80","P41218"
"NC_F_28.05202",1,-0.428510506891735,-0.266783376524335,-0.198666489362552,-0.447316204707461,-0.302109476138061,-0.351556693255396,0.252531226151319,-0.315429907462618,-0.170231576391415,-0.225964173952911,-0.393594838509146,0.532123016556366,-0.670382039740893,1.18446039811532,-0.0321668578833815,-0.24238350059429,0.0808788779325404,-0.639445007522554,0.0296826216913917,-0.90632754271607,0.331280232698593,-0.28798210086239,0.308598070079307,0.0329316841203316,-0.195899722566968,-0.485849065267524,0.276932169195654,0.229781434078395,-0.113906821588802,-1.15712165589824,-0.228202413879391,-0.154000917682569,-0.553483355311018,-0.171530484981128,-0.156236739701449,-0.134012975372221,-0.212330995150542,-1.03722753758213,-0.485564574567065,0.204649573656639,-0.253680748270512,0.244918067305101,-0.600112495533359,0.253771012384516,-0.548279486044611,-0.258401741744488,-0.473446263403635,-0.532382131756317,-1.40320929977029,-0.576903912803564,-0.472044634626125,-0.924687060260332,1.02909883276558,-0.328640523841055,-0.194189718719115,-0.330028817763251,-1.06086744554963,0.102499959797856,-0.195440006887998,-0.434398220891902,0.721623129944781,0.0549579477096698,0.178123052446789,0.531284155012086,-0.72102816286822,-0.090037920622842,-0.899687879894946,-0.720861619117789,-0.0896425395118467,-0.112417401215006,0.164697193494598,-0.738383538606899,-0.767796670421651,2.18992615656534,0.018543925225612,-0.0934337516584397,-0.232248888856205,0.657772142605713,0.383711240733202,1.25837587612209,0.463895021203865,0.374801778930571,0.591877209241092,2.19132552824932,0.265184416920627,0.120422427635145,0.166828463706437,-0.272511194734337,0.390273921940588,0.106709987841884,0.665978664510211,1.52364398944457,-0.26365230414976,-0.040774251710062,1.59522141625406,0.0224750143240913,1.73517169200363,0.373371704525399,0.346333555585983,0.963787568306813,-0.184404659658718,1.94921498726038,0.1509816779154,0.17220383130059,0.460202097534333,1.26931991138711,1.41615477533025,2.81898009816612,0.743944152677574,0.506163440114796,0.222174599301882,0.291559896577256,0.216093492292044,0.29794154880664,1.62317278914491,0.117387602704842,0.111956816608939,1.35894058709988,0.105344549150405,0.484828475183795,0.547785045182692,0.821967153593963,-0.143627126033189,-0.135537017999934,-0.492600569730248,-0.135542834227214,-0.210742249012311,9.27896508639684,-0.514457523918433,-0.583675012962483,-0.0889943447393186,-0.612309863788692,-0.448076411113205,0.486302201779402,-0.206997622876202,-0.205331686821219,-0.426725223284613,-0.381600900212642,-0.736118327882277,-2.96783156176634,-2.52130940728212,-0.577013459816334,-0.772471568299047,-0.331348882368563,-0.604523029130327,0.4017557266811,0.0209581177439829,-0.0436434614285472,0.512528814804227,-0.303126442594746,-0.209782528825265,-0.21531407471701,-0.471726468479399,4.35762338216424,1.06028656406344,-0.616082557968423,0.0819646845837072,-0.657729799712185,-0.642018328945019,1.4137175935216,-0.681054048699844,-0.33322748707465,0.139375146776026,-1.67733011842173,-0.210739775548745,0.493178413517128,0.210783552993742,1.02318373889047,-0.352521427437349,0.0919073911501545,0.0685220982217406,-0.0293561872688407,-0.0996970839662692,-0.326150772690159,-0.895241451062855,-0.0860580786703801,-0.440046762192905,-0.449490060343635,-0.643543361605946,0.148909125346701,0.316652049167877,0.556883276452649,-0.207611561448547,-0.582034922845721,-0.685819216806976,-0.498434903712601,0.0905878057193522,-0.990354514719185,0.152065508417555,-0.373278297835763,0.0404468293405613,0.249111611450176,-0.0920954477759761,-0.233164418048282,-0.308537606535482,-0.219140957768561,0.0750978651393706,-0.36123362250798,-0.281516671900327,-0.458274600964002,-0.396147394314229,0.138288108134492,-0.615505194095632,-0.289494310129101,-0.342336969093058,0.601097186679161,-0.0494957270555729,0.00754155407301171,-0.307559052920772,-0.354199408038201,0.385414944703122,-0.170157085054608,-0.362077786807188,-0.644072683063131,0.243524382978284,-0.432489336076946,-0.208183814867663,-0.18428917571103,-0.0695296163601826,-1.68509648459402,-0.316038413556025,-0.101531727294594,-0.845117557652487,0.0526615674467178,-0.434103538944011,-0.0560008327063883,-1.16947831195001,-0.860591348399351,-0.479698945152985,-0.561189498490055,-0.876540909171083,-0.104597987431108,-0.651863053279283,-0.27579277079438,-0.187276852510089,-0.23854658467952,0.281001253344861,-1.26964198477305,-0.585125946866226,-1.20095702996655,0.219590548780644,1.2678930810226,-0.185245560638192,0.65904515013654,-0.346905856845833,-0.688106862917275,-1.08705234743902,-0.61724060449928,0.4196274804875,-1.52011684611153,-0.518291333347805,0.0661085439631955,0.574498038600565,-0.868747995308195,-0.571596103263505,-0.126277475518296,0.0173234942005924,-1.37547879790681,-0.975143335784123,0.123295997517154,0.281545751558623,0.145389968246879,0.412694234847306,-0.111444060410443,-0.340091991322248,-0.952926796814355,-0.0198699894654788,-1.58829316667812,1.01115986767678,0.146286528235149,-0.194041503001893,0.16421220416538,-0.167251343305921,0.0933063013214981,0.205785740191253,-0.136588510992006,0.11663018076626,0.156553181311941,1.08821935122367,0.905000979564278,-0.467312435361088,0.0667646636169604,0.0700327053516731,0.584159725256415,0.426306537522743,0.0503175562325928,0.0474115022240442,-0.312866861654495,1.59695287489025,-0.711592334763019,0.315710805310125,-0.200912522263351,0.527638522697597,-0.304064362007856,-0.832230751912877,0.714874734528088,-0.862014886440879,0.586403073442897,-0.11129870220941,0.5538073722969,-0.818977083811221,-0.340583141514865,1.07242975019615,0.139869211738193,-0.696953744470944,-0.692796248794972,0.644585399470784,-0.50591653098099,-0.524007886150032,0.242594750256258,-0.839987173593914,-0.093517300166538,1.91625966616364,-0.277846550715943,-0.267137823398106,-0.217333865085166,-0.187029603327859,0.260592510185723,0.959082389796932,-0.0845489732372472,-0.128804002597979,-0.807199949849951,0.0876100012359158,0.378615297439439,-0.194879452117697,-0.181522149840363,-0.613760515299859,-0.534378034227033,0.596834710295973,-0.00768236927027097,-0.441737011701778,0.155160762639978,0.209887794701171,-0.121869992978415,0.289630331738014,-0.0753934937097269,0.252797320314748,0.444684135601474,-0.643381124380574,-0.559169538510964,0.831658709073568,-0.473168168479177,-0.575507142509834,0.701065868594821,-0.74403389363228,-0.444162027935941,-0.589493852299732,0.403560035061069,0.0756006331115285,-0.468067719351094,3.95687791324599,0.613809597637561,0.936198720435771,-0.478719085507091,0.189404379194884,-0.337234376472119,0.364782608265202,-0.06742066567358,-0.30713684739658,-0.540179914948514,0.603206316832472,0.0870565297218195,0.404560758086301,0.043717875004166,1.55971476132128,-0.701129000706937,0.011693231697207,-0.213922548230885,0.579692606521327,-0.505129040586614,-0.941787424596323,-0.0176108582207906,-0.548715780956361,-0.409645863417992,-0.236771180429602,-0.168209268696594,-0.0959485093954969,1.14057289857241,-0.362651951072283,1.09483398696602,-0.181516365164213,1.69777823770378,-0.559813517164506,-0.796116026246887,0.347986593055244,-0.338841975481692,-0.346548245403738,-0.638090043553152,-1.00662903304648,0.000116673306694089,1.00486262598121,-0.736362364526812,0.162747244778199,0.557037351619548,0.189048435317041,-0.251413574203664,1.76155487668263,3.65304661975962,0.327021656220877,-0.207621184056392,-2.29236832340769,-0.584791383212326,-0.160496200966489,-0.00754964086846841,-5.36401370669781,0.263764644536292,-0.507674938584701,1.14141262798944,-0.676168742622564,-0.984280666938664,-1.07350068826419,0.574028085907956,0.0985481016156186,-0.639111071813856,0.0157164894778927,0.0643877453068925,0.0351274573070135,-1.2122233785157,0.588528757004954,0.916958497183858,-0.58745556291137,-0.153301834619756,1.11238449192672,-0.00835676384230388,-0.755969272942526,-0.239938652163473,-0.080820508844378,-0.224526982984552,-1.19770323376791,1.01391616914318,-1.32896312758136,0.792924448335647,0.281068229043787,-0.209056825315259,-0.338266804946363,0.307902915380531,0.681134230912248,-0.294873030363205,0.171776438602813,1.34739920546886,0.636235153071417,-1.15730447591974,-0.984785549091268,0.611732920200107,-0.780772690506669,-0.698965175707847,-2.25434026816959,0.602601693053804,2.29884156235642,-0.216673726367295,0.255169026692273,0.184353571597308,0.0422549496414993,-0.202768041495634,-0.0982104491369448,5.53571863648932,0.386763081251406,-0.864732272214493,-0.331604307662859,0.420245817165162,-0.971290653398248,-0.0322993577572599,0.571323163903848,-0.867208277749262,-0.542733993367564,-0.165390463358385,-0.518147456029533,0.183849665281475,-0.283432507950792,-1.12728387629265,0.0432465608374396,-0.343496546078659,0.49223773114451,0.0138163474546626,-0.173285749792738,0.446439638861019,1.1677871777595,2.73397772893219,-0.576742362154097,0.246687406852184,-0.412342952340187,0.0954560447845998,1.0597924721894,-1.33285331190663,-0.146821956394796,0.485558100841881,-0.684243109681854,-0.487287987730232,0.451449844282389,-0.0619595741720109,-0.192772646190093,-0.57269302332518,-0.41736974317036,0.429189078061473,-0.565697559899763,0.661238690110156,0.0116854347666979,-0.0293708395091377,0.241712833241575,-0.368064406714573,-0.29257792706016,1.31445026082528,-0.79085495555266,-0.488824225619154,-0.325214932854571,-0.306403763889424,-0.380804846279042,0.221028616004283,-0.320712705372689,-0.400335546007054,-0.118001968407298,-1.43463169665779,-0.313869346697682,-0.137377524485399,0.23176084558607,0.683021482419467,0.305826283073968,-0.265983810849763,-0.614398335400125,0.135947396484613,-0.126025350372706,-0.359712464491449,0.699304578272823,0.616222502122462,0.127494375752117,-0.208168795536092,-1.03008639175591,-0.136677229598103,-0.119936529724229,-0.235361991796677,1.07706377110713,-0.18646718438078,-0.354483997650777,-0.32995672231665,-0.50313088909444,-1.23494896597502,0.490259690665973,-0.649492807071922,0.212782990268933,-0.417867079600942,-0.980457088328003,-0.301256539558229,0.619372674047349,-0.318586057157478,-0.433658000334154,0.23521386824839,-0.287064439084846,-0.197989172712678,-0.449115729800646,-0.044377940361252,-0.494244398591176,-0.227666796491152,-0.399823824711494,-0.8046123946253,-0.468230675257983,-0.352021038005108,-0.0589706915183079,-0.559704720492976,-0.277452648477611,-0.756952344075133,-0.369583301303161,-0.485614593734137,-0.315289927348108,0.265914575048755,-0.209282351775586,-0.966052475947338,-0.75946995206464,-0.336573007782135,0.105434803425721,-0.427859442886845,-0.352381089996755,-0.448863297328589,0.0431305530748012,-0.293995594314304,-0.351940872609321,-0.0582206886667244,0.227222539946366,-0.683899743467213,0.508849151261279,-0.398270891881155,5.28226630771191,-0.470167476150207,-0.366899945737754,-0.114532490109429,-0.279949113140234,-0.383423300674443,-0.211601529911567,-0.168172254507596,-0.429708796643762,-0.104731507939293,-0.66616245306864,-0.416872578577068,-0.424702062224915,-0.883931510841443,-0.181816515321851,-0.863422652226865,-0.405248258047794,-0.469423141206682,0.108587388742559,-0.337829784883018,0.725357029284693,-0.300634559406932,0.182053881698118,-0.361950045598823,0.186047251811578,0.185728849482627,-1.04823015176636,-0.50028762886235,-0.119191083341232,0.349799133073239,-0.114292777576456,-0.420803691955557,0.0072617810895796,-0.571230810231112,-0.0385406631143427,0.299405537923133,-0.467633904887153,0.00514174599722976,-0.388286953987339,-0.149763829641264,-0.154745196029989,-0.0577748678359337,-0.21191602288376,-0.447277866721411,-0.297297067724136,-0.0848383254207957,-0.833346506192976,-0.296392477909174,-0.732038643161908,-0.277417216556717,-0.169877989059176,-0.629899540041516,-0.514744148685379,0.0264428292665939,-0.277314830610075,-0.301557224564644,-0.161759444045845,-0.205221879810792,-0.178721811439628,-0.318056748009295,-0.0429789615275342,-0.199741922449311,0.253882769114167,5.91305842476252,0.864491837181375,0.236676375392378,-0.344186588537773,-0.557228096711917,-0.437318584638801,-0.207297435101593,-0.234240843159714,0.636585237361464,0.25974716600243,0.857224683912008,0.122363643463328,-0.448821554123997,-0.0138864086563771,0.0640621136685218,-0.596414238999475,-0.246186740446837,-0.292254990651701,0.208915763898908,-0.258874500633049,0.200147338877823,-0.0253772541614521,-0.490071997992622,-0.382933539166463,-0.301809127373649,0.0679420795549004,-0.0861919398761915,-0.0170183026278617,-0.220198583006242,-0.109598604805235,-0.480769742853135,-0.212720617653578,-0.316868901514503,-0.66047237699416,-0.568237866640059,-0.334359504475414,3.47792741980691,0.0239808221554342,-0.371229711720384,-0.0535010648909209,-0.84716606617988,-0.456268340270687,-0.261256534691804,-0.0880097908533699,-0.282582519726096,-0.252008979020887,-0.555037933526243,-0.390176145471125,-0.29501175922076,-0.698593967721488,-0.344551255980279,-0.483424224534444,-0.586372999092473,-0.102846742568678,-0.650302797434299,-0.235797592742739,-0.471782922873303,-0.793167213185448,-0.351127406247653,-0.565587289453799,-0.221195666277414,-0.0832047047279185,-0.0959442065754076,-0.269421838634514,-0.441529877423632,-0.220501572346401,-0.480725123794253,-0.432239714333196,-0.445548666994471,-0.61409565263786,-0.187851764332362,-0.571495629316938,-0.42447094489138,-0.316578835928243,-0.540501888392907,-0.657526830900333,-0.722946579183531,-0.487332078234465,-0.640442364530706,-0.487759885735926,-0.368177675356198,-0.345749855518429,-0.677798277282323,-0.595489302066009,-0.81203203806766,-0.403841011978102,-0.537456571544975,-0.391658208344801,-0.80876971466053,-0.239550628180001,-0.560223666697854,-0.605029833133332,-0.507030341576371,-0.799363599589549,-0.517581328846371,-0.832323939579253,-0.247178272605512,-0.238683692455479,-0.496724987677654
